gene_callers_id	source	accession	function	e_value
3633	KEGG_BRITE	ko02000!!!ko01504!!!ko01504	Transporters>>>Major facilitator superfamily (MFS)>>>Drug transporters>>>Drug:H+ antiporter-2 (14 spanner) (DHA2) family [TC:2.A.1.3]!!!Antimicrobial resistance genes>>>Gene variants>>>Tetracycline resistance genes>>>Transporters!!!Antimicrobial resistance genes>>>Gene sets>>>Vancomycin resistance modules>>>Tetracycline resistance, efflux pump Tet38 [MD:M00704]	0.0
3634	KOfam	K03737	pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-]	0
3634	KEGG_Module	M00307!!!M00173!!!M00614	Pyruvate oxidation, pyruvate => acetyl-CoA!!!Reductive citrate cycle (Arnon-Buchanan cycle)!!!Anoxygenic photosynthesis in green sulfur bacteria	0.0
3634	KEGG_Class	M00307!!!M00173!!!M00614	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism!!!Pathway modules; Energy metabolism; Carbon fixation!!!Signature modules; Module set; Metabolic capacity	0.0
3634	KEGG_BRITE	ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00010 Glycolysis / Gluconeogenesis [PATH:ko00010]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00020 Citrate cycle (TCA cycle) [PATH:ko00020]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00620 Pyruvate metabolism [PATH:ko00620]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00650 Butanoate metabolism [PATH:ko00650]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00720 Other carbon fixation pathways [PATH:ko00720]!!!Enzymes>>>1. Oxidoreductases>>>1.2  Acting on the aldehyde or oxo group of donors>>>1.2.7  With an iron-sulfur protein as acceptor>>>1.2.7.1  pyruvate synthase	0.0
3637	KOfam	K09900	N4-acetylcytidine amidohydrolase [EC:3.5.1.135]	1.1e-45
3637	KEGG_BRITE	ko00001!!!ko01000	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers!!!Enzymes>>>3. Hydrolases>>>3.5  Acting on carbon-nitrogen bonds, other than peptide bonds>>>3.5.1  In linear amides>>>3.5.1.135  N4-acetylcytidine amidohydrolase	0.0
3640	KOfam	K03811	nicotinamide mononucleotide transporter	5.4e-60
3640	KEGG_BRITE	ko02000	Transporters>>>Other transporters>>>Others	0.0
3642	KOfam	K06942	ribosome-binding ATPase	1.2e-159
3642	KEGG_BRITE	ko03009	Ribosome biogenesis>>>Prokaryotic type>>>Other maturation factors	0.0
3643	KOfam	K01056	peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]	7.9e-74
3643	KEGG_BRITE	ko01000!!!ko03012!!!ko03012	Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.1  Carboxylic-ester hydrolases>>>3.1.1.29  peptidyl-tRNA hydrolase!!!Translation factors>>>Eukaryotic type>>>Release factors!!!Translation factors>>>Prokaryotic type>>>Release factors	0.0
3644	KOfam	K11751	5'-nucleotidase / UDP-sugar diphosphatase [EC:3.1.3.5 3.6.1.45]	2.2e-107
3644	KEGG_Module	M00958!!!M00959	Adenine ribonucleotide degradation, AMP => Urate!!!Guanine ribonucleotide degradation, GMP => Urate	0.0
3644	KEGG_Class	M00958!!!M00959	Pathway modules; Nucleotide metabolism; Purine metabolism!!!Pathway modules; Nucleotide metabolism; Purine metabolism	0.0
3644	KEGG_BRITE	ko00001!!!ko00001!!!ko00001!!!ko01000!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00240 Pyrimidine metabolism [PATH:ko00240]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00760 Nicotinate and nicotinamide metabolism [PATH:ko00760]!!!Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.3  Phosphoric-monoester hydrolases>>>3.1.3.5  5'-nucleotidase!!!Enzymes>>>3. Hydrolases>>>3.6  Acting on acid anhydrides>>>3.6.1  In phosphorus-containing anhydrides>>>3.6.1.45  UDP-sugar diphosphatase	0.0
3645	KOfam	K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	4e-146
3645	KEGG_Module	M00005	PRPP biosynthesis, ribose 5P => PRPP	0.0
3645	KEGG_Class	M00005	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	0.0
3645	KEGG_BRITE	ko00001!!!ko00001!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00030 Pentose phosphate pathway [PATH:ko00030]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.6  Diphosphotransferases>>>2.7.6.1  ribose-phosphate diphosphokinase	0.0
3646	KOfam	K00919	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]	1.1e-94
3646	KEGG_Module	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway	0.0
3646	KEGG_Class	M00096	Pathway modules; Biosynthesis of terpenoids and polyketides; Terpenoid backbone biosynthesis	0.0
3646	KEGG_BRITE	ko00001!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09109 Metabolism of terpenoids and polyketides>>>00900 Terpenoid backbone biosynthesis [PATH:ko00900]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.1  Phosphotransferases with an alcohol group as acceptor>>>2.7.1.148  4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	0.0
3647	KOfam	K02494	outer membrane lipoprotein LolB	3.8e-60
3647	KEGG_BRITE	ko00001	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09193 Unclassified: signaling and cellular processes>>>99992 Structural proteins	0.0
3648	KOfam	K02492	glutamyl-tRNA reductase [EC:1.2.1.70]	1.7e-156
3648	KEGG_Module	M00846!!!M00121!!!M00926	Siroheme biosynthesis, glutamyl-tRNA => siroheme!!!Heme biosynthesis, plants and bacteria, glutamate => heme!!!Heme biosynthesis, bacteria, glutamyl-tRNA => coproporphyrin III => heme	0.0
3648	KEGG_Class	M00846!!!M00121!!!M00926	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism!!!Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism!!!Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	0.0
3648	KEGG_BRITE	ko00001!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00860 Porphyrin metabolism [PATH:ko00860]!!!Enzymes>>>1. Oxidoreductases>>>1.2  Acting on the aldehyde or oxo group of donors>>>1.2.1  With NAD+ or NADP+ as acceptor>>>1.2.1.70  glutamyl-tRNA reductase	0.0
3649	KOfam	K02835	peptide chain release factor 1	4.1e-163
3649	KEGG_BRITE	ko03012!!!ko03012	Translation factors>>>Eukaryotic type>>>Release factors!!!Translation factors>>>Prokaryotic type>>>Release factors	0.0
3650	KOfam	K02493	release factor glutamine methyltransferase [EC:2.1.1.297]	3.6e-95
3650	KEGG_BRITE	ko01000!!!ko03012!!!ko03012	Enzymes>>>2. Transferases>>>2.1  Transferring one-carbon groups>>>2.1.1  Methyltransferases>>>2.1.1.297  peptide chain release factor N5-glutamine methyltransferase!!!Translation factors>>>Eukaryotic type>>>Release factors!!!Translation factors>>>Prokaryotic type>>>Release factors	0.0
3653	KOfam	K01627	2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase) [EC:2.5.1.55]	3.6e-130
3653	KEGG_Module	M00063	CMP-KDO biosynthesis, ribulose-5P => CMP-KDO	0.0
3653	KEGG_Class	M00063	Pathway modules; Glycan metabolism; Nucleotide sugar biosynthesis	0.0
3653	KEGG_BRITE	ko00001!!!ko01000!!!ko01005	KEGG Orthology (KO)>>>09100 Metabolism>>>09107 Glycan biosynthesis and metabolism>>>00541 Biosynthesis of various nucleotide sugars [PATH:ko00541]!!!Enzymes>>>2. Transferases>>>2.5  Transferring alkyl or aryl groups, other than methyl groups>>>2.5.1  Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date)>>>2.5.1.55  3-deoxy-8-phosphooctulonate synthase!!!Lipopolysaccharide biosynthesis proteins>>>Lipid A	0.0
3654	KOfam	K11103	aerobic C4-dicarboxylate transport protein	6.2e-218
3654	KEGG_BRITE	ko00001!!!ko02000	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]!!!Transporters>>>Other transporters>>>Electrochemical potential-driven transporters [TC:2]	0.0
3655	KOfam	K06866	autonomous glycyl radical cofactor	2.6e-66
3655	KEGG_BRITE	ko00001	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99996 General function prediction only	0.0
3656	KOfam	K02030	polar amino acid transport system substrate-binding protein	8.5e-27
3656	KEGG_BRITE	ko02000	Transporters>>>ABC transporters, prokaryotic type>>>Phosphate and amino acid transporters>>>Putative polar amino acid transporter	0.0
3657	KOfam	K03648	uracil-DNA glycosylase [EC:3.2.2.27]	4.5e-120
3657	KEGG_BRITE	ko00001!!!ko01000!!!ko03400!!!ko03400	KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09124 Replication and repair>>>03410 Base excision repair [PATH:ko03410]!!!Enzymes>>>3. Hydrolases>>>3.2  Glycosylases>>>3.2.2  Hydrolysing N-glycosyl compounds>>>3.2.2.27  uracil-DNA glycosylase!!!DNA repair and recombination proteins>>>Eukaryotic type>>>SSBR (single strand breaks repair)>>>BER (base exicision repair)>>>DNA glycosylases!!!DNA repair and recombination proteins>>>Prokaryotic type>>>SSBR (single strand breaks repair)>>>BER (base exicision repair)>>>DNA glycosylases	0.0
3661	KOfam	K01939	adenylosuccinate synthase [EC:6.3.4.4]	9.9e-120
3661	KEGG_Module	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP	0.0
3661	KEGG_Class	M00049	Pathway modules; Nucleotide metabolism; Purine metabolism	0.0
3661	KEGG_BRITE	ko00001!!!ko00001!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]!!!Enzymes>>>6. Ligases>>>6.3  Forming carbon-nitrogen bonds>>>6.3.4  Other carbon-nitrogen ligases>>>6.3.4.4  adenylosuccinate synthase	0.0
3663	KOfam	K07080	uncharacterized protein	1.6e-94
3663	KEGG_BRITE	ko00001	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99997 Function unknown	0.0
3664	KOfam	K14155	cysteine-S-conjugate beta-lyase [EC:4.4.1.13]	3.5e-152
3664	KEGG_Module	M00017	Methionine biosynthesis, aspartate => homoserine => methionine	0.0
3664	KEGG_Class	M00017	Pathway modules; Amino acid metabolism; Cysteine and methionine metabolism	0.0
3664	KEGG_BRITE	ko00001!!!ko00001!!!ko01000!!!ko01007	KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00270 Cysteine and methionine metabolism [PATH:ko00270]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09106 Metabolism of other amino acids>>>00450 Selenocompound metabolism [PATH:ko00450]!!!Enzymes>>>4. Lyases>>>4.4  Carbon-sulfur lyases>>>4.4.1  Carbon-sulfur lyases (only sub-subclass identified to date)>>>4.4.1.13  cysteine-S-conjugate beta-lyase!!!Amino acid related enzymes>>>Aminotransferase (transaminase)>>>Class II	0.0
3665	KOfam	K03291	MFS transporter, SET family, sugar efflux transporter	4.9e-165
3665	KEGG_BRITE	ko02000	Transporters>>>Major facilitator superfamily (MFS)>>>Sugar transporters>>>Sugar efflux transporter (SET) [TC:2.A.1.20]	0.0
3668	KOfam	K04774	serine protease SohB [EC:3.4.21.-]	3.9e-149
3668	KEGG_BRITE	ko01002	Peptidases and inhibitors>>>Serine peptidases>>>Family S49: protease IV family	0.0
3671	KOfam	K06039	uncharacterized protein involved in oxidation of intracellular sulfur	1.7e-49
3671	KEGG_BRITE	ko00001	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09193 Unclassified: signaling and cellular processes>>>99994 Others	0.0
3674	KOfam	K08303	U32 family peptidase [EC:3.4.-.-]	2.8e-160
3674	KEGG_BRITE	ko01002	Peptidases and inhibitors>>>Peptidases of unknown catalytic type>>>Family U32	0.0
3676	KOfam	K21965	Mat/Ecp fimbriae periplasmic chaperone	4.4e-75
3676	KEGG_BRITE	ko02044	Secretion system>>>Chaperone-usher system>>>Mat/Ecp fimbriae assembly protein	0.0
3678	KOfam	K21966	Mat/Ecp fimbriae outer membrane usher protein	1.2e-152
3678	KEGG_BRITE	ko02044	Secretion system>>>Chaperone-usher system>>>Mat/Ecp fimbriae assembly protein	0.0
3680	KOfam	K07687	two-component system, NarL family, captular synthesis response regulator RcsB	7.3e-81
3680	KEGG_BRITE	ko00001!!!ko00001!!!ko02022	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02026 Biofilm formation - Escherichia coli [PATH:ko02026]!!!Two-component system>>>NarL family>>>RcsC-RcsD-RcsB (capsule synthesis)	0.0
3681	KOfam	K07679	two-component system, NarL family, sensor histidine kinase EvgS [EC:2.7.13.3]	1.4e-283
3681	KEGG_BRITE	ko00001!!!ko01000!!!ko01001!!!ko02022	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.13  Protein-histidine kinases>>>2.7.13.3  histidine kinase!!!Protein kinases>>>Histidine kinases>>>NarL family!!!Two-component system>>>NarL family>>>EvgS-EvgA (acid and drug tolerance)	0.0
3683	KOfam	K01484	succinylarginine dihydrolase [EC:3.5.3.23]	1.1e-223
3683	KEGG_Module	M00879	Arginine succinyltransferase pathway, arginine => glutamate	0.0
3683	KEGG_Class	M00879	Pathway modules; Amino acid metabolism; Arginine and proline metabolism	0.0
3683	KEGG_BRITE	ko00001!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00330 Arginine and proline metabolism [PATH:ko00330]!!!Enzymes>>>3. Hydrolases>>>3.5  Acting on carbon-nitrogen bonds, other than peptide bonds>>>3.5.3  In linear amidines>>>3.5.3.23  N-succinylarginine dihydrolase	0.0
3684	KOfam	K03168	DNA topoisomerase I [EC:5.6.2.1]	1.5e-260
3684	KEGG_BRITE	ko01000!!!ko03032!!!ko03400	Enzymes>>>5. Isomerases>>>5.6  Isomerases altering macromolecular conformation>>>5.6.2  Enzymes altering nucleic acid conformation>>>5.6.2.1  DNA topoisomerase!!!DNA replication proteins>>>Prokaryotic type>>>DNA Topoisomerases!!!DNA repair and recombination proteins>>>Prokaryotic type>>>DSBR (double strand breaks repair)>>>NHEJ (non-homologous end-joining)>>>SHIIR (short-homology-independent illegitimate recombination)>>>Facilitator	0.0
3686	KOfam	K07443	methylated-DNA-protein-cysteine methyltransferase related protein	1.8e-38
3686	KEGG_BRITE	ko00001	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09192 Unclassified: genetic information processing>>>99976 Replication and repair	0.0
3687	KOfam	K03776	aerotaxis receptor	2.7e-171
3687	KOfam	K03406	methyl-accepting chemotaxis protein	1.7e-72
3687	KEGG_BRITE	ko00001!!!ko00001!!!ko02035	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09142 Cell motility>>>02030 Bacterial chemotaxis [PATH:ko02030]!!!Bacterial motility proteins>>>Flagellar system>>>Chemotaxis proteins>>>MCPs	0.0
3687	KEGG_BRITE	ko00001!!!ko00001!!!ko02035	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09142 Cell motility>>>02030 Bacterial chemotaxis [PATH:ko02030]!!!Bacterial motility proteins>>>Flagellar system>>>Chemotaxis proteins>>>MCPs	0.0
3688	KOfam	K12373	hexosaminidase [EC:3.2.1.52]	7.4e-138
3688	KEGG_Module	M00079	Keratan sulfate degradation	0.0
3688	KEGG_Class	M00079	Pathway modules; Glycan metabolism; Glycosaminoglycan metabolism	0.0
3688	KEGG_BRITE	ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko01000!!!ko03110	KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00600 Sphingolipid metabolism [PATH:ko00600]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09107 Glycan biosynthesis and metabolism>>>00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09107 Glycan biosynthesis and metabolism>>>00513 Various types of N-glycan biosynthesis [PATH:ko00513]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09107 Glycan biosynthesis and metabolism>>>00531 Glycosaminoglycan degradation [PATH:ko00531]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09107 Glycan biosynthesis and metabolism>>>00603 Glycosphingolipid biosynthesis - globo and isoglobo series [PATH:ko00603]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09107 Glycan biosynthesis and metabolism>>>00604 Glycosphingolipid biosynthesis - ganglio series [PATH:ko00604]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09107 Glycan biosynthesis and metabolism>>>00511 Other glycan degradation [PATH:ko00511]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09141 Transport and catabolism>>>04142 Lysosome [PATH:ko04142]!!!Enzymes>>>3. Hydrolases>>>3.2  Glycosylases>>>3.2.1  Glycosidases, i.e. enzymes that hydrolyse O- and S-glycosyl compounds>>>3.2.1.52  beta-N-acetylhexosaminidase!!!Chaperones and folding catalysts>>>Intramolecular chaperones>>>Others	0.0
3689	KOfam	K18676	glucosamine kinase [EC:2.7.1.8]	3.7e-99
3689	KEGG_BRITE	ko00001!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09107 Glycan biosynthesis and metabolism>>>00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.1  Phosphotransferases with an alcohol group as acceptor>>>2.7.1.8  glucosamine kinase	0.0
3692	KOfam	K02031	peptide/nickel transport system ATP-binding protein	8.4e-126
3692	KEGG_BRITE	ko00001!!!ko02000	KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02024 Quorum sensing [PATH:ko02024]!!!Transporters>>>ABC transporters, prokaryotic type>>>Peptide and nickel transporters>>>Peptides/nickel transporter	0.0
3693	KOfam	K02034	peptide/nickel transport system permease protein	5.1e-84
3693	KEGG_BRITE	ko00001!!!ko02000	KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02024 Quorum sensing [PATH:ko02024]!!!Transporters>>>ABC transporters, prokaryotic type>>>Peptide and nickel transporters>>>Peptides/nickel transporter	0.0
3694	KOfam	K02033	peptide/nickel transport system permease protein	3.3e-92
3694	KEGG_BRITE	ko00001!!!ko02000	KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02024 Quorum sensing [PATH:ko02024]!!!Transporters>>>ABC transporters, prokaryotic type>>>Peptide and nickel transporters>>>Peptides/nickel transporter	0.0
3695	KOfam	K02035	peptide/nickel transport system substrate-binding protein	8.2e-87
3695	KEGG_BRITE	ko00001!!!ko02000	KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02024 Quorum sensing [PATH:ko02024]!!!Transporters>>>ABC transporters, prokaryotic type>>>Peptide and nickel transporters>>>Peptides/nickel transporter	0.0
3696	KOfam	K19694	two-component system, sensor histidine kinase ChiS	0
3696	KEGG_BRITE	ko01001!!!ko02022	Protein kinases>>>Histidine kinases>>>Other!!!Two-component system>>>Other families>>>Unclassified	0.0
3700	KOfam	K09930	uncharacterized protein	6.2e-109
3700	KEGG_BRITE	ko00001	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99997 Function unknown	0.0
3702	KOfam	K15977	putative oxidoreductase	4.7e-24
3702	KEGG_BRITE	ko00001	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99999 Others	0.0
3704	KOfam	K03406	methyl-accepting chemotaxis protein	1.3e-48
3704	KEGG_BRITE	ko00001!!!ko00001!!!ko02035	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09142 Cell motility>>>02030 Bacterial chemotaxis [PATH:ko02030]!!!Bacterial motility proteins>>>Flagellar system>>>Chemotaxis proteins>>>MCPs	0.0
