enzyme	genome_name	db_name	gene_caller_id	contig	modules_with_enzyme	enzyme_definition	warnings
K07234	KMM366	KMM366	3749	c_1	None	uncharacterized protein involved in response to NO	None
K09768	KMM366	KMM366	3703	c_1	None	uncharacterized protein	None
K00758	KMM366	KMM366	3542	c_1	None	thymidine phosphorylase [EC:2.4.2.4]	None
K09998	KMM366	KMM366	3623	c_1	None	arginine transport system permease protein	None
K09973	KMM366	KMM366	3316	c_1	None	uncharacterized protein	None
K04338	KMM366	KMM366	3764	c_1	None	curli production assembly/transport component CsgF	None
K01095	KMM366	KMM366	3368	c_1	None	phosphatidylglycerophosphatase A [EC:3.1.3.27]	None
K25135	KMM366	KMM366	1401	c_1	None	cyclic di-GMP phosphodiesterase [EC:3.1.4.-]	None
K25135	KMM366	KMM366	1459	c_1	None	cyclic di-GMP phosphodiesterase [EC:3.1.4.-]	None
K25135	KMM366	KMM366	3742	c_1	None	cyclic di-GMP phosphodiesterase [EC:3.1.4.-]	None
K20918	KMM366	KMM366	3766	c_1	None	LuxR family transcriptional regulator, positive regulator of biofilm formation	None
K11535	KMM366	KMM366	3705	c_1	None	nucleoside transport protein	None
K02011	KMM366	KMM366	3630	c_1	None	iron(III) transport system permease protein	None
K02011	KMM366	KMM366	1775	c_1	None	iron(III) transport system permease protein	None
K00982	KMM366	KMM366	3456	c_1	None	[glutamine synthetase] adenylyltransferase / [glutamine synthetase]-adenylyl-L-tyrosine phosphorylase [EC:2.7.7.42 2.7.7.89]	None
K03086	KMM366	KMM366	3476	c_1	None	RNA polymerase primary sigma factor	None
K07223	KMM366	KMM366	3628	c_1	None	porphyrinogen peroxidase [EC:1.11.1.-]	None
K07791	KMM366	KMM366	3471	c_1	None	anaerobic C4-dicarboxylate transporter DcuA	None
K09780	KMM366	KMM366	3410	c_1	None	uncharacterized protein	None
K01519	KMM366	KMM366	3495	c_1	None	XTP/dITP diphosphohydrolase [EC:3.6.1.66]	None
K15034	KMM366	KMM366	3633	c_1	None	ribosome-associated protein	None
K03685	KMM366	KMM366	3426	c_1	None	ribonuclease III [EC:3.1.26.3]	None
K07811	KMM366	KMM366	3384	c_1	None	trimethylamine-N-oxide reductase (cytochrome c) [EC:1.7.2.3]	None
K03322	KMM366	KMM366	3529	c_1	None	manganese transport protein	None
K11068	KMM366	KMM366	3407	c_1	None	hemolysin III	None
K00005	KMM366	KMM366	3778	c_1	None	glycerol dehydrogenase [EC:1.1.1.6]	None
K00005	KMM366	KMM366	1758	c_1	None	glycerol dehydrogenase [EC:1.1.1.6]	None
K01870	KMM366	KMM366	3564	c_1	None	isoleucyl-tRNA synthetase [EC:6.1.1.5]	None
K00575	KMM366	KMM366	1468	c_1	None	chemotaxis protein methyltransferase CheR [EC:2.1.1.80]	None
K00575	KMM366	KMM366	3340	c_1	None	chemotaxis protein methyltransferase CheR [EC:2.1.1.80]	None
K10000	KMM366	KMM366	3626	c_1	None	arginine transport system ATP-binding protein [EC:7.4.2.1]	None
K08302	KMM366	KMM366	3420	c_1	None	tagatose 1,6-diphosphate aldolase GatY/KbaY [EC:4.1.2.40]	None
K02834	KMM366	KMM366	3346	c_1	None	ribosome-binding factor A	None
K16074	KMM366	KMM366	3702	c_1	None	zinc transporter	None
K02968	KMM366	KMM366	3567	c_1	None	small subunit ribosomal protein S20	None
K07186	KMM366	KMM366	3539	c_1	None	membrane protein	None
K09815	KMM366	KMM366	3654	c_1	None	zinc transport system substrate-binding protein	None
K00428	KMM366	KMM366	3400	c_1	None	cytochrome c peroxidase [EC:1.11.1.5]	None
K05591	KMM366	KMM366	3706	c_1	None	ATP-dependent RNA helicase DbpA [EC:5.6.2.6]	None
K01734	KMM366	KMM366	3727	c_1	None	methylglyoxal synthase [EC:4.2.3.3]	None
K03651	KMM366	KMM366	3689	c_1	None	3',5'-cyclic-AMP phosphodiesterase [EC:3.1.4.53]	None
K09817	KMM366	KMM366	3655	c_1	None	zinc transport system ATP-binding protein [EC:7.2.2.20]	None
K07184	KMM366	KMM366	3453	c_1	None	SH3 domain protein	None
K05787	KMM366	KMM366	3532	c_1	None	DNA-binding protein HU-alpha	None
K02956	KMM366	KMM366	3344	c_1	None	small subunit ribosomal protein S15	None
K03533	KMM366	KMM366	3385	c_1	None	TorA specific chaperone	None
K04077	KMM366	KMM366	3466	c_1	None	chaperonin GroEL [EC:5.6.1.7]	None
K08659	KMM366	KMM366	3730	c_1	None	dipeptidase [EC:3.4.-.-]	None
K13292	KMM366	KMM366	3607	c_1	None	phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]	None
K07740	KMM366	KMM366	3533	c_1	None	regulator of sigma D	None
K01443	KMM366	KMM366	3419	c_1	None	N-acetylglucosamine-6-phosphate deacetylase [EC:3.5.1.25]	None
K01443	KMM366	KMM366	1404	c_1	None	N-acetylglucosamine-6-phosphate deacetylase [EC:3.5.1.25]	None
K08301	KMM366	KMM366	3834	c_1	None	ribonuclease G [EC:3.1.26.-]	None
K02837	KMM366	KMM366	3508	c_1	None	peptide chain release factor 3	None
K03320	KMM366	KMM366	3793	c_1	None	ammonium transporter, Amt family	None
K09802	KMM366	KMM366	3747	c_1	None	uncharacterized protein	None
K09816	KMM366	KMM366	3656	c_1	None	zinc transport system permease protein	None
K13381	KMM366	KMM366	3592	c_1	None	bifunctional chitinase/lysozyme [EC:3.2.1.14 3.2.1.17]	None
K06997	KMM366	KMM366	3639	c_1	None	PLP dependent protein	None
K12276	KMM366	KMM366	3847	c_1	None	MSHA biogenesis protein MshE	None
K07647	KMM366	KMM366	3379	c_1	None	two-component system, OmpR family, sensor histidine kinase TorS [EC:2.7.13.3]	None
K03596	KMM366	KMM366	3428	c_1	None	GTP-binding protein LepA	None
K03569	KMM366	KMM366	3838	c_1	None	rod shape-determining protein MreB and related proteins	None
K04762	KMM366	KMM366	3784	c_1	None	ribosome-associated heat shock protein Hsp15	None
K10925	KMM366	KMM366	3547	c_1	None	MSHA pilin protein MshB	None
K10925	KMM366	KMM366	3844	c_1	None	MSHA pilin protein MshB	None
K03597	KMM366	KMM366	3431	c_1	None	sigma-E factor negative regulatory protein RseA	None
K09131	KMM366	KMM366	3642	c_1	None	uncharacterized protein	None
K06957	KMM366	KMM366	3723	c_1	None	tRNA(Met) cytidine acetyltransferase [EC:2.3.1.193]	None
K06980	KMM366	KMM366	3436	c_1	None	tRNA-modifying protein YgfZ	None
K06214	KMM366	KMM366	3763	c_1	None	curli production assembly/transport component CsgG	None
K03595	KMM366	KMM366	3425	c_1	None	GTPase	None
K02674	KMM366	KMM366	3556	c_1	None	type IV pilus assembly protein PilY1	None
K02884	KMM366	KMM366	3612	c_1	None	large subunit ribosomal protein L19	None
K10927	KMM366	KMM366	3842	c_1	None	MSHA pilin protein MshD	None
K16371	KMM366	KMM366	3413	c_1	None	D-tagatose-1,6-bisphosphate aldolase subunit GatZ/KbaZ	None
K01619	KMM366	KMM366	3543	c_1	None	deoxyribose-phosphate aldolase [EC:4.1.2.4]	None
K10926	KMM366	KMM366	3843	c_1	None	MSHA pilin protein MshC	None
K03594	KMM366	KMM366	3726	c_1	None	bacterioferritin [EC:1.16.3.1]	None
K01744	KMM366	KMM366	3470	c_1	None	aspartate ammonia-lyase [EC:4.3.1.1]	None
K03625	KMM366	KMM366	3370	c_1	None	transcription antitermination protein NusB	None
K10117	KMM366	KMM366	3755	c_1	None	raffinose/stachyose/melibiose transport system substrate-binding protein	None
K03584	KMM366	KMM366	3424	c_1	None	DNA repair protein RecO (recombination protein O)	None
K01387	KMM366	KMM366	3717	c_1	None	microbial collagenase [EC:3.4.24.3]	None
K02671	KMM366	KMM366	3323	c_1	None	type IV pilus assembly protein PilV	None
K02671	KMM366	KMM366	3559	c_1	None	type IV pilus assembly protein PilV	None
K08162	KMM366	KMM366	3503	c_1	None	MFS transporter, DHA1 family, multidrug resistance protein	None
K08604	KMM366	KMM366	3501	c_1	None	vibriolysin [EC:3.4.24.25]	None
K24847	KMM366	KMM366	3329	c_1	None	23S rRNA 5-hydroxycytidine C2501 synthase	None
K07085	KMM366	KMM366	1838	c_1	None	putative transport protein	None
K07085	KMM366	KMM366	3406	c_1	None	putative transport protein	None
K03426	KMM366	KMM366	3451	c_1	None	NAD+ diphosphatase [EC:3.6.1.22]	None
K15536	KMM366	KMM366	3489	c_1	None	soluble cytochrome b562	None
K05916	KMM366	KMM366	3620	c_1	None	nitric oxide dioxygenase [EC:1.14.12.17]	None
K03624	KMM366	KMM366	3358	c_1	None	transcription elongation factor GreA	None
K03803	KMM366	KMM366	3429	c_1	None	sigma-E factor negative regulatory protein RseC	None
K03817	KMM366	KMM366	3500	c_1	None	ribosomal-protein-serine acetyltransferase [EC:2.3.1.-]	None
K02672	KMM366	KMM366	3322	c_1	None	type IV pilus assembly protein PilW	None
K02672	KMM366	KMM366	3558	c_1	None	type IV pilus assembly protein PilW	None
K02316	KMM366	KMM366	3475	c_1	None	DNA primase [EC:2.7.7.101]	None
K03790	KMM366	KMM366	3499	c_1	None	[ribosomal protein S5]-alanine N-acetyltransferase [EC:2.3.1.267]	None
K01839	KMM366	KMM366	3541	c_1	None	phosphopentomutase [EC:5.4.2.7]	None
K02673	KMM366	KMM366	3321	c_1	None	type IV pilus assembly protein PilX	None
K02673	KMM366	KMM366	3557	c_1	None	type IV pilus assembly protein PilX	None
K09861	KMM366	KMM366	3636	c_1	None	uncharacterized protein	None
K03828	KMM366	KMM366	3506	c_1	None	putative acetyltransferase [EC:2.3.1.-]	None
K06949	KMM366	KMM366	856	c_1	None	ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]	None
K06020	KMM366	KMM366	864	c_1	None	energy-dependent translational throttle protein EttA	None
K19302	KMM366	KMM366	764	c_1	None	undecaprenyl-diphosphatase [EC:3.6.1.27]	None
K19302	KMM366	KMM366	3782	c_1	None	undecaprenyl-diphosphatase [EC:3.6.1.27]	None
K03979	KMM366	KMM366	828	c_1	None	GTPase [EC:3.6.5.-]	None
K07277	KMM366	KMM366	1040	c_1	None	outer membrane protein insertion porin family	None
K03575	KMM366	KMM366	561	c_1	None	A/G-specific adenine glycosylase [EC:3.2.2.31]	None
K07115	KMM366	KMM366	707	c_1	None	23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]	None
K02523	KMM366	KMM366	825	c_1	None	octaprenyl-diphosphate synthase [EC:2.5.1.90]	None
K11749	KMM366	KMM366	1039	c_1	None	regulator of sigma E protease [EC:3.4.24.-]	None
K08218	KMM366	KMM366	997	c_1	None	MFS transporter, PAT family, beta-lactamase induction signal transducer AmpG	None
K02899	KMM366	KMM366	827	c_1	None	large subunit ribosomal protein L27	None
K06194	KMM366	KMM366	731	c_1	None	lipoprotein NlpD	None
K10912	KMM366	KMM366	934	c_1	None	two-component system, repressor protein LuxO	None
K01176	KMM366	KMM366	1100	c_1	None	alpha-amylase [EC:3.2.1.1]	None
K01176	KMM366	KMM366	1959	c_1	None	alpha-amylase [EC:3.2.1.1]	None
K03775	KMM366	KMM366	930	c_1	None	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD [EC:5.2.1.8]	None
K06142	KMM366	KMM366	1041	c_1	None	outer membrane protein	None
K10913	KMM366	KMM366	682	c_1	None	TetR/AcrR family transcriptional regulator, hemagglutinin/protease regulatory protein	None
K06195	KMM366	KMM366	835	c_1	None	ApaG protein	None
K03562	KMM366	KMM366	612	c_1	None	biopolymer transport protein TolQ	None
K10536	KMM366	KMM366	736	c_1	None	agmatine deiminase [EC:3.5.3.12]	None
K09701	KMM366	KMM366	979	c_1	None	uncharacterized protein	None
K05517	KMM366	KMM366	998	c_1	None	nucleoside-specific channel-forming protein	None
K07648	KMM366	KMM366	800	c_1	None	two-component system, OmpR family, aerobic respiration control sensor histidine kinase ArcB [EC:2.7.13.3]	None
K03572	KMM366	KMM366	818	c_1	None	DNA mismatch repair protein MutL	None
K02888	KMM366	KMM366	826	c_1	None	large subunit ribosomal protein L21	None
K04744	KMM366	KMM366	839	c_1	None	LPS-assembly protein	None
K03771	KMM366	KMM366	838	c_1	None	peptidyl-prolyl cis-trans isomerase SurA [EC:5.2.1.8]	None
K01166	KMM366	KMM366	747	c_1	None	ribonuclease T2 [EC:4.6.1.19]	None
K03765	KMM366	KMM366	1086	c_1	None	transcriptional activator of cad operon	None
K03215	KMM366	KMM366	693	c_1	None	23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]	None
K03215	KMM366	KMM366	591	c_1	None	23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]	None
K03567	KMM366	KMM366	1483	c_1	None	glycine cleavage system transcriptional repressor	None
K03567	KMM366	KMM366	790	c_1	None	glycine cleavage system transcriptional repressor	None
K09937	KMM366	KMM366	824	c_1	None	uncharacterized protein	None
K08234	KMM366	KMM366	662	c_1	None	glyoxylase I family protein	None
K09857	KMM366	KMM366	592	c_1	None	intermembrane transport lipoprotein PqiC	None
K07305	KMM366	KMM366	631	c_1	None	peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]	None
K06966	KMM366	KMM366	1012	c_1	None	pyrimidine/purine-5'-nucleotide nucleosidase [EC:3.2.2.10 3.2.2.-]	None
K03808	KMM366	KMM366	2074	c_1	None	intermembrane transport protein PqiA/LetA	None
K03808	KMM366	KMM366	594	c_1	None	intermembrane transport protein PqiA/LetA	None
K03808	KMM366	KMM366	2075	c_1	None	intermembrane transport protein PqiA/LetA	None
K00865	KMM366	KMM366	556	c_1	None	glycerate 2-kinase [EC:2.7.1.165]	None
K09909	KMM366	KMM366	1522	c_1	None	uncharacterized protein	None
K09909	KMM366	KMM366	796	c_1	None	uncharacterized protein	None
K02647	KMM366	KMM366	554	c_1	None	carbohydrate diacid regulator	None
K10914	KMM366	KMM366	919	c_1	None	CRP/FNR family transcriptional regulator, cyclic AMP receptor protein	None
K06192	KMM366	KMM366	593	c_1	None	intermembrane transport protein PqiB/LetB	None
K06192	KMM366	KMM366	2076	c_1	None	intermembrane transport protein PqiB/LetB	None
K03773	KMM366	KMM366	1140	c_1	None	FKBP-type peptidyl-prolyl cis-trans isomerase FklB [EC:5.2.1.8]	None
K03773	KMM366	KMM366	933	c_1	None	FKBP-type peptidyl-prolyl cis-trans isomerase FklB [EC:5.2.1.8]	None
K02337	KMM366	KMM366	1047	c_1	None	DNA polymerase III subunit alpha [EC:2.7.7.7]	None
K03772	KMM366	KMM366	1219	c_1	None	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA [EC:5.2.1.8]	None
K03772	KMM366	KMM366	1140	c_1	None	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA [EC:5.2.1.8]	None
K03772	KMM366	KMM366	933	c_1	None	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA [EC:5.2.1.8]	None
K03564	KMM366	KMM366	789	c_1	None	thioredoxin-dependent peroxiredoxin [EC:1.11.1.24]	None
K15460	KMM366	KMM366	573	c_1	None	tRNA1Val (adenine37-N6)-methyltransferase [EC:2.1.1.223]	None
K07070	KMM366	KMM366	929	c_1	None	uncharacterized protein	None
K01575	KMM366	KMM366	1077	c_1	None	acetolactate decarboxylase [EC:4.1.1.5]	None
K05539	KMM366	KMM366	579	c_1	None	tRNA-dihydrouridine synthase A [EC:1.-.-.-]	None
K01993	KMM366	KMM366	774	c_1	None	HlyD family secretion protein	None
K05589	KMM366	KMM366	724	c_1	None	cell division protein FtsB	None
K11926	KMM366	KMM366	849	c_1	None	sigma factor-binding protein Crl	None
K22452	KMM366	KMM366	1052	c_1	None	protein-glutamine gamma-glutamyltransferase [EC:2.3.2.13]	None
K13894	KMM366	KMM366	877	c_1	None	microcin C transport system permease protein	None
K22491	KMM366	KMM366	974	c_1	None	MerR family transcriptional regulator, light-induced transcriptional regulator	None
K03305	KMM366	KMM366	1057	c_1	None	proton-dependent oligopeptide transporter, POT family	None
K03305	KMM366	KMM366	781	c_1	None	proton-dependent oligopeptide transporter, POT family	None
K03305	KMM366	KMM366	3678	c_1	None	proton-dependent oligopeptide transporter, POT family	None
K03311	KMM366	KMM366	574	c_1	None	branched-chain amino acid:cation transporter, LIVCS family	None
K03311	KMM366	KMM366	575	c_1	None	branched-chain amino acid:cation transporter, LIVCS family	None
K09012	KMM366	KMM366	625	c_1	None	DeoR family transcriptional regulator, suf operon transcriptional repressor	None
K01894	KMM366	KMM366	668	c_1	None	glutamyl-Q tRNA(Asp) synthetase [EC:6.1.1.-]	None
K05365	KMM366	KMM366	663	c_1	None	penicillin-binding protein 1B [EC:2.4.99.28 3.4.16.4]	None
K01881	KMM366	KMM366	590	c_1	None	prolyl-tRNA synthetase [EC:6.1.1.15]	None
K05601	KMM366	KMM366	688	c_1	None	hydroxylamine reductase [EC:1.7.99.1]	None
K09761	KMM366	KMM366	1061	c_1	None	16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]	None
K01507	KMM366	KMM366	657	c_1	None	inorganic pyrophosphatase [EC:3.6.1.1]	None
K05775	KMM366	KMM366	1026	c_1	None	maltose operon periplasmic protein	None
K11066	KMM366	KMM366	690	c_1	None	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	None
K16053	KMM366	KMM366	720	c_1	None	miniconductance mechanosensitive channel	None
K13895	KMM366	KMM366	876	c_1	None	microcin C transport system permease protein	None
K02967	KMM366	KMM366	1032	c_1	None	small subunit ribosomal protein S2	None
K11933	KMM366	KMM366	687	c_1	None	NADH oxidoreductase Hcr [EC:1.-.-.-]	None
K05952	KMM366	KMM366	985	c_1	None	uncharacterized protein	None
K23997	KMM366	KMM366	813	c_1	None	ADP-dependent NAD(P)H-hydrate dehydratase / NAD(P)H-hydrate epimerase [EC:4.2.1.136 5.1.99.6]	None
K02742	KMM366	KMM366	1063	c_1	None	SprT protein	None
K02024	KMM366	KMM366	1025	c_1	None	maltoporin	None
K00784	KMM366	KMM366	1083	c_1	None	ribonuclease Z [EC:3.1.26.11]	None
K00784	KMM366	KMM366	2622	c_1	None	ribonuclease Z [EC:3.1.26.11]	None
K00974	KMM366	KMM366	560	c_1	None	tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]	None
K09950	KMM366	KMM366	649	c_1	None	uncharacterized protein	None
K13288	KMM366	KMM366	857	c_1	None	oligoribonuclease [EC:3.1.-.-]	None
K01129	KMM366	KMM366	801	c_1	None	dGTPase [EC:3.1.5.1]	None
K02346	KMM366	KMM366	1003	c_1	None	DNA polymerase IV [EC:2.7.7.7]	None
K04087	KMM366	KMM366	823	c_1	None	modulator of FtsH protease HflC	None
K09945	KMM366	KMM366	869	c_1	None	uncharacterized protein	None
K00791	KMM366	KMM366	819	c_1	None	tRNA dimethylallyltransferase [EC:2.5.1.75]	None
K02838	KMM366	KMM366	1035	c_1	None	ribosome recycling factor	None
K07175	KMM366	KMM366	753	c_1	None	PhoH-like ATPase	None
K16087	KMM366	KMM366	954	c_1	None	hemoglobin/transferrin/lactoferrin receptor protein	None
K02237	KMM366	KMM366	783	c_1	None	competence protein ComEA	None
K00346	KMM366	KMM366	992	c_1	None	Na+-transporting NADH:ubiquinone oxidoreductase subunit A [EC:7.2.1.1]	None
K01448	KMM366	KMM366	815	c_1	None	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	None
K06864	KMM366	KMM366	970	c_1	None	cysteine-dependent pyridinium-3,5-bisthiocarboxylic acid mononucleotide synthase [EC:4.4.1.37 4.4.1.45]	None
K02357	KMM366	KMM366	1033	c_1	None	elongation factor Ts	None
K09767	KMM366	KMM366	999	c_1	None	cyclic-di-GMP-binding protein	None
K02168	KMM366	KMM366	559	c_1	None	choline/glycine/proline betaine transport protein	None
K00970	KMM366	KMM366	669	c_1	None	poly(A) polymerase [EC:2.7.7.19]	None
K09161	KMM366	KMM366	787	c_1	None	uncharacterized protein	None
K03470	KMM366	KMM366	1046	c_1	None	ribonuclease HII [EC:3.1.26.4]	None
K00347	KMM366	KMM366	991	c_1	None	Na+-transporting NADH:ubiquinone oxidoreductase subunit B [EC:7.2.1.1]	None
K03666	KMM366	KMM366	595	c_1	None	host factor-I protein	None
K03666	KMM366	KMM366	820	c_1	None	host factor-I protein	None
K00351	KMM366	KMM366	987	c_1	None	Na+-transporting NADH:ubiquinone oxidoreductase subunit F [EC:7.2.1.1]	None
K00806	KMM366	KMM366	1036	c_1	None	undecaprenyl diphosphate synthase [EC:2.5.1.31]	None
K01265	KMM366	KMM366	1031	c_1	None	methionyl aminopeptidase [EC:3.4.11.18]	None
K05995	KMM366	KMM366	944	c_1	None	dipeptidase E [EC:3.4.13.21]	None
K00769	KMM366	KMM366	847	c_1	None	xanthine phosphoribosyltransferase [EC:2.4.2.22]	None
K16137	KMM366	KMM366	734	c_1	None	TetR/AcrR family transcriptional regulator, transcriptional repressor for nem operon	None
K24344	KMM366	KMM366	965	c_1	None	flagellar H-ring protein FlgO	None
K00219	KMM366	KMM366	887	c_1	None	2,4-dienoyl-CoA reductase (NADPH2) [EC:1.3.1.34]	None
K17758	KMM366	KMM366	813	c_1	None	ADP-dependent NAD(P)H-hydrate dehydratase [EC:4.2.1.136]	None
K01270	KMM366	KMM366	845	c_1	None	dipeptidase D [EC:3.4.13.-]	None
K09823	KMM366	KMM366	578	c_1	None	Fur family transcriptional regulator, zinc uptake regulator	None
K11249	KMM366	KMM366	715	c_1	None	cysteine/O-acetylserine efflux protein	None
K03665	KMM366	KMM366	821	c_1	None	GTPase	None
K19803	KMM366	KMM366	685	c_1	None	Kdo2-lipid A phosphotransferase [EC:2.7.4.29]	None
K07397	KMM366	KMM366	920	c_1	None	putative redox protein	None
K00349	KMM366	KMM366	989	c_1	None	Na+-transporting NADH:ubiquinone oxidoreductase subunit D [EC:7.2.1.1]	None
K03640	KMM366	KMM366	616	c_1	None	peptidoglycan-associated lipoprotein	None
K12573	KMM366	KMM366	568	c_1	None	ribonuclease R [EC:3.1.13.1]	None
K09796	KMM366	KMM366	587	c_1	None	periplasmic copper chaperone A	None
K00573	KMM366	KMM366	729	c_1	None	protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77]	None
K06895	KMM366	KMM366	603	c_1	None	L-lysine exporter family protein LysE/ArgO	None
